time,x,y,z,qx,qy,qz,qw
1658413417.949318,0.5027454194316693,0.04550843326021664,0.4346899760953639,0.30655620664565136,0.6371922383332586,0.6282330263943723,0.32454985460210606
1658413417.959431,0.5031139317535658,0.04502113730033789,0.4353455326824092,0.306646450056182,0.6370870723549292,0.6281571402515159,0.32481783211086773
1658413417.969977,0.5035088438996651,0.04454673250793912,0.435962105172864,0.30675794209190665,0.636979500917762,0.6281020078042479,0.32503007271077206
1658413417.979699,0.5038778686984727,0.04411456004993925,0.4365960112811826,0.30682848140258895,0.6368906953286936,0.6280640948602892,0.3252107285303486
1658413417.9895337,0.5042515800429053,0.04368977037526367,0.4371826625285447,0.30695863775121934,0.6367828920445301,0.6280418952636236,0.32534185236915864
1658413418.0000563,0.5046626994820047,0.043182664874169115,0.4377531101468038,0.30714957703432955,0.6366477752494509,0.6279964242303582,0.32551380731305557
1658413418.0098302,0.5050797492336246,0.04265806484383852,0.43833612574343217,0.30738910559173827,0.6364927378233829,0.6279487292110493,0.32568286099184574
1658413418.0197594,0.5054762255166552,0.04219100692764368,0.438940067778005,0.3075222974578499,0.6363743638157038,0.6278878274513711,0.32590578666663955
1658413418.0302992,0.5058258200050643,0.04175876246588018,0.4395068611182327,0.3076172554730742,0.6362827044245697,0.6278433100468316,0.3260808522664387
1658413418.0397432,0.5061089449049779,0.041392500779537766,0.4399951430390134,0.3076966007596838,0.6361979457209389,0.6277685303047974,0.32631525876113665
1658413418.0496435,0.5063379336852633,0.041116243216644685,0.44043169177781694,0.3077176604344383,0.6361490203940664,0.6277340855997788,0.3264570156768501
1658413418.061419,0.506615545383476,0.04081521990146884,0.44076078642404526,0.3078854161972312,0.6360537013073442,0.6277338414299353,0.32648504386863186
1658413418.0697174,0.5068597877454344,0.040529438806244246,0.44115945641457455,0.30794812221210943,0.635992097741184,0.6276909593983276,0.32662832872610836
1658413418.0792186,0.5071569204653116,0.040133958112332106,0.44158655059453555,0.308126908639216,0.6358726568254754,0.6276479190514822,0.3267749411819935
1658413418.0893152,0.5074400781600288,0.03981753953735792,0.4420219137514311,0.3081872059022503,0.6358069964972756,0.6275938701653806,0.32694960384456306
1658413418.100123,0.5079140818658915,0.03930415882925188,0.4427411006300449,0.3083120704919428,0.6356835923194258,0.6275091551187656,0.3272343164873976
1658413418.1103342,0.5082529470142583,0.03888715456374741,0.44336731346739877,0.3083764244942106,0.635595355442264,0.6274510179413885,0.3274564780863309
1658413418.1212437,0.5084890182126531,0.038614003387216454,0.4437112264017122,0.3084572879321293,0.635528022439769,0.6274131009743315,0.32758363045354594
1658413418.1299438,0.5090602284505505,0.0379273798352925,0.44447278401849205,0.30882358227882734,0.6353038249211753,0.6273449176764501,0.3278039037817044
1658413418.1412146,0.509463821114537,0.037451213778480055,0.4449878278902278,0.3090741374275214,0.6351493931346104,0.6273188758549355,0.32791684002238997
1658413418.157431,0.5098551564349104,0.037013184199616696,0.44553747909376296,0.3092041173195867,0.6350409177991367,0.6272619443179401,0.32811324228674876
1658413418.161146,0.5101604316633622,0.03665085814236267,0.44603726574421476,0.3092774644734803,0.6349519602017386,0.6271778684601312,0.32837688639523827
1658413418.170441,0.5105969228904279,0.0361532514635703,0.44680353488651103,0.3093321733125716,0.6348503199457156,0.6270889860750266,0.32869146834370194
1658413418.1828659,0.510974578121105,0.03576848867867171,0.44735811548410825,0.30949500912961586,0.6347252333873614,0.6270555776247637,0.3288434581908126
1658413418.1902041,0.5113332046128665,0.03536454838776037,0.44791710698214116,0.30965229149666473,0.6346030871654073,0.6270193178657274,0.3290002357965677
1658413418.1994343,0.5115788560225025,0.03511038493601648,0.4482505199892236,0.30975236699635345,0.6345258012942092,0.6269857731807906,0.3291190041018359
1658413418.2094889,0.5121517184384261,0.034479165125016836,0.44901397150382916,0.31004626411930036,0.6343224261132053,0.6269153246079854,0.3293684101537158
1658413418.223174,0.5125284434034934,0.03404793911102552,0.44961856177995835,0.31019354113019704,0.634191294695048,0.6268338191932912,0.32963727321053965
1658413418.2295935,0.5128979176843277,0.03362736263484761,0.45020401434766166,0.3103309632286732,0.6340695050200021,0.6267648277983289,0.3298733191699269
1658413418.2396832,0.5132595885218031,0.03328381208372298,0.4508048343503568,0.3104330549267462,0.6339609249258263,0.6267238449309317,0.33006376091753536
1658413418.2495713,0.5136409369653827,0.03288917862939207,0.45135002301046395,0.3106140829969685,0.6338293027370895,0.6266923152914857,0.33020606958437976
1658413418.259856,0.5140318850513284,0.032444149185267515,0.45192736598106487,0.31081009770100354,0.6336787975796946,0.6266191166182014,0.33044931132273514
1658413418.2698708,0.5144176758233407,0.03205811740048449,0.45248399226289415,0.3109447369933407,0.6335602454812729,0.6265536834124237,0.33067395979147807
1658413418.2799928,0.5148174948511113,0.0316358699593257,0.45304730020125566,0.3111558881876156,0.6334058591223373,0.62650805292832,0.33085750783628176
1658413418.2904477,0.5151811285064445,0.031228958315212357,0.45364280244888416,0.31122447830598726,0.6333027053483844,0.6264087128433252,0.3311783990171337
1658413418.2998824,0.5155697339360361,0.030807180490654076,0.45419020878140876,0.31143367614456946,0.6331511669138472,0.6263541041559312,0.33137471449362876
1658413418.3106186,0.515935514772248,0.03046629194126435,0.45475424051368113,0.3116109660963291,0.6330157863843701,0.6263234766361366,0.33152454299962897
1658413418.3246791,0.5163334153673151,0.030023906800663247,0.45529732317848404,0.31183037962743326,0.6328564473479491,0.6262608665903651,0.3317406492563554
1658413418.330022,0.5167276967133114,0.02961799459439357,0.4558790976013315,0.3120104715327576,0.6327082968937964,0.6261871219278832,0.3319930195460927
1658413418.339847,0.5171213030435153,0.029219833912979387,0.45644797300365225,0.3121611018828682,0.6325778886126695,0.6261128925459973,0.33223983370043847
1658413418.350083,0.5174628299181042,0.028862975490713177,0.45699490351263583,0.3123455325933717,0.6324300109982218,0.6260493488553356,0.3324676860321351
