,speed_x_mean,speed_y_mean,speed_z_mean,speed_x_std,speed_y_std,speed_z_std,speed_x_var,speed_y_var,speed_z_var,acceleration_x_mean,acceleration_y_mean,acceleration_z_mean,acceleration_x_std,acceleration_y_std,acceleration_z_std,acceleration_x_var,acceleration_y_var,acceleration_z_var,jerk_x_mean,jerk_y_mean,jerk_z_mean,jerk_x_std,jerk_y_std,jerk_z_std,jerk_x_var,jerk_y_var,jerk_z_var,angle_xy_mean,angle_yz_mean,angle_zx_mean,angle_xy_std,angle_yz_std,angle_zx_std,angle_xy_var,angle_yz_var,angle_zx_var,x_range,y_range,z_range,time_range,label
10,0.6329960273882711,0.6068654204052039,0.4890803264340812,0.04830361944212639,0.3205810053523408,0.34563368958328383,0.009032675042020346,0.19149840707794014,0.20414039601203957,0.6014176710989878,0.4114220298594035,0.4392283657892564,0.053940082367202324,0.32183319327008936,0.3140786583316002,0.01713698216949626,0.19175271841901115,0.1841803402651349,0.6841241709379207,0.4702191512446138,0.43098707914228357,0.056654274875396544,0.3428316935527624,0.3348851363772119,0.017321996556803304,0.2034782423702445,0.19621206473942532,0.5160546007377841,0.09241233369732527,0.31666302121659085,0.0001355009241344994,0.0022978077896888597,8.035460098366215e-05,2.719902214370683e-08,5.574782468067981e-06,8.517296442975177e-09,0.14881621604198775,0.46036963742871756,0.4414144318134728,0.5625793935420709,Happy
11,0.661328306027986,0.5197458951567506,0.5102095490031918,0.04580109193497722,0.2272726822300425,0.3519251119930351,0.008466792961123909,0.12319305428917703,0.20924143011587723,0.5943605960756103,0.41630813954824974,0.4425366180058884,0.0811866662243381,0.3591549156171973,0.3286446894657444,0.02738866341496443,0.22197844579052858,0.1956084890570323,0.683324784828934,0.46167583101374765,0.43605535943489937,0.08248807387746518,0.37931056592467527,0.3508140821539531,0.026788943658903174,0.23368774246406857,0.2090240442315526,0.5149984749395119,0.09218242685291102,0.3169244564893713,0.00012220557309145888,0.001304932955700325,0.00020929250501293585,2.2905594019046227e-08,1.8704697100818998e-06,4.9169291816525645e-08,0.1703493448431508,0.4525438545142345,0.623138900511413,0.8128144683312234,Happy
12,0.6478265554484695,0.5273891966930896,0.5606373500814315,0.0102189459713129,0.37187638891508734,0.3371852041796823,0.0015784535588547243,0.2334445616072021,0.19736833906492154,0.5972656179291691,0.42795125113118493,0.43088948146718126,0.017179857810476415,0.2710380228674278,0.2783357259732992,0.005002648545043721,0.15328289003892945,0.15722155931864196,0.6789833145248028,0.46079268867824624,0.4404862765125156,0.01804981924094603,0.27314059126066526,0.2992336843000854,0.005005907727680285,0.15034102975498548,0.16868175090665435,0.5146039053909839,0.08997263739274652,0.31703955508607146,0.00017729215883072798,0.0012588009199042379,0.00019541883800111386,4.299652737636007e-08,1.7462812189551107e-06,4.3198831366883405e-08,0.13237571866005046,0.7256305971046161,0.5569627765650351,0.812767577085199,Happy
13,0.584884668641006,0.5281506361340645,0.5103912755339995,0.06621250149627088,0.37722102300648375,0.28932431786000895,0.013394580239405384,0.23799447349582292,0.16069047341369905,0.6018387718374401,0.41425501537614395,0.439543180976423,0.010351691520815231,0.23198104268911957,0.32685854839769357,0.0029633601725400647,0.12579457205138814,0.19419336317465663,0.6830668937873668,0.46417971505356287,0.4386877628661907,0.018072181388893136,0.25332733822028497,0.351675106959347,0.00501240702931712,0.13633094731257164,0.20972558470451658,0.5166265761387557,0.08363523237027737,0.31713779794757374,0.00016311789171954776,0.012175964944680807,0.00012932516639190848,3.724708772224359e-08,0.00014980111021076106,2.0040962986734947e-08,0.21172661890521463,0.5481857155585887,0.49731164586810567,0.687744440741702,Happy
14,0.6916464467052315,0.5839538044319857,0.5062948953688584,0.11223189127096661,0.33611764852854514,0.4474415871829026,0.027116308899430005,0.2038740471255997,0.29276898254370215,0.5937788069993323,0.4148759964810538,0.4538819470163992,0.09123167853348875,0.24128672784638774,0.3593625233961391,0.03143831270940251,0.13217891120713712,0.22054767916038545,0.6808340438478284,0.457849238531164,0.4421397792763876,0.08587804905528829,0.25941823607855874,0.37763823374487604,0.028104128469511973,0.14058616395677595,0.23131325412594442,0.5159226041354773,0.08986224861096383,0.3191767056665955,0.00016262137240729839,0.003966567698905331,0.0004009060130324883,3.705297084021154e-08,1.6241810233499436e-05,1.71002277279417e-07,0.34157938833428836,0.6343546445191632,0.5250320840573913,0.6252269478177938,Happy
15,0.6008026296084708,0.5472270678524565,0.5537070032539,0.12548903815231638,0.45078158017244774,0.505410601872021,0.031740543709659105,0.30405679455165097,0.3490281539418628,0.5988982397485847,0.41901321709291933,0.4506305017015129,0.07572891579589107,0.3187980817538526,0.46000583121300526,0.025249390590805314,0.18936767623985515,0.3102294986613002,0.6850605461196615,0.4536868888686023,0.44019546571773605,0.08108143386818353,0.3404153142315998,0.48847690531943805,0.026248184939100454,0.20153528238401577,0.33291298044432044,0.5161089489395494,0.08610835825260259,0.3203275999591632,0.00014769008479507324,0.007304399253698757,0.0006582879260033064,3.144584604442654e-08,5.428686804581257e-05,4.50212907847713e-07,0.244023167950828,0.586590358165768,0.596436369379032,0.5627188003520093,Happy
16,0.6673442555389746,0.5146008810659486,0.5626835142379845,0.08071667755342059,0.36169222254343664,0.40837912423174666,0.017328843514379962,0.22486845839120578,0.2572299147868186,0.6117590630675218,0.480234179243276,0.43247600927263624,0.04612350877864892,0.23586437453732775,0.3510000195469411,0.014393613434846273,0.1284462546086939,0.213645608996878,0.7266389011334724,0.5482771276599369,0.4464233339360296,0.05407556390136635,0.2532414416538111,0.36999542122500595,0.016430933785120633,0.13627126651397775,0.22487127914080624,0.5148466914767098,0.09206360029033495,0.31749216842680433,0.00012124202473443473,0.0015132389384987265,0.0003021853389492864,2.2608176459917846e-08,2.484228305038046e-06,9.906282833030222e-08,0.26347417633447245,0.5897456446832307,0.5518248247683445,0.7503319575288725,Happy
17,0.6494541776743132,0.6062164010565587,0.527510696073632,0.019306935385626743,0.488244576660261,0.41595388352566626,0.0031321062801063695,0.3401660415411083,0.2639722246538698,0.6151745468745234,0.5101448588015073,0.4244234617040797,0.022093689362887633,0.3453864845081649,0.26931283458796906,0.006511816796974787,0.21063453507472576,0.1506596729061175,0.7129606367190497,0.413631881102951,0.4116384717735398,0.024208979568642475,0.3631607933463571,0.2870692254427199,0.0068238138943211984,0.2201104504421104,0.15965039647508825,0.5145701404659577,0.09137833432977431,0.3178886574141333,0.00014582064880743685,0.0014481477049669712,0.00025514934507104344,3.077522528587777e-08,2.283120841717518e-06,7.164252653019443e-08,0.07306214417111442,0.641048864077562,0.5353035965787033,0.6258583549901034,Happy
18,0.5011778659380759,0.7621232729474694,0.3999257766557361,0.3418682015555725,0.30083211496549395,0.6282562506340914,0.14966313312596236,0.17618050379499303,0.48214644951108215,0.5380041824451912,0.4728749099217886,0.37379916607493086,0.39564537392918336,0.2821054779813229,0.5868876543730086,0.22319978141024155,0.1614027991079337,0.4406989110422062,0.673401804055726,0.44503780245774255,0.4653532648943335,0.3785851349878225,0.2703436809937448,0.613528869379114,0.20544780015204508,0.14833387821176017,0.4659066702535664,0.5185939264418957,0.08991542781923346,0.3164251050103371,5.171159938569407e-05,0.001489259299900177,7.852235797644172e-05,6.047442112123766e-09,2.4091545141389495e-06,8.179216973658458e-09,0.22198946751420795,0.12184214818584256,0.3423369488189109,0.24958801732811892,Happy
19,0.6499039055607594,0.4181522121119167,0.5194299659250047,0.18555740816195268,0.17650837573830244,0.8062072206390664,0.05645568804141303,0.09036602231758809,0.708464790741986,0.5647999023981831,0.4754580376781554,0.35536579428156767,0.13731347382757877,0.11885078863938608,0.6974197525520589,0.05188152264885099,0.056434739514891495,0.5701791836295996,0.7475986803365482,0.483844139421696,0.38914399402278615,0.1383478675976022,0.134580975179918,0.7089019146903897,0.05061749592335326,0.06254154590962814,0.5804249972002328,0.5177008302290006,0.10098664363831107,0.3175268776827708,5.489395846739588e-05,0.00923172745447373,0.0001421894636759255,6.594285777913997e-09,8.640120257891529e-05,2.3863608250821277e-08,0.15243457079622208,0.15240701349393151,0.34728701134001655,0.18773816572117558,Happy
20,0.618001272297359,0.599066398453345,0.4432679626849472,0.16786116701690834,0.40782032750025377,0.8448906034573671,0.04853401339059627,0.26469562654171014,0.7629050288394968,0.6318156813901775,0.3609805425102063,0.20455676269829964,0.14407047524159258,0.33243380158355285,0.8141388942942128,0.055136613267216576,0.2001690061450453,0.7229004640531076,0.6675019938394869,0.46028025862475763,0.4507437640728515,0.1536774750935973,0.34932422823091946,0.8207223459914296,0.057959908562671664,0.20873453008990359,0.7291167449367876,0.5158536562742726,0.09760469671661398,0.3190138591573978,6.205800585977074e-05,0.005186139014158098,0.0002404750936778913,7.899443910107756e-09,2.7559612718543977e-05,6.399349134464724e-08,0.12316312558624283,0.2875531043595085,0.3505721781336255,0.18824517545568498,Happy
21,0.5602503003006362,0.5771912621320212,0.5778186354096828,0.2092445538574586,0.41395390069509286,0.9224349592060419,0.06789657315249259,0.2701813470200693,0.8776738710649522,0.5415751855522338,0.5045043143869755,0.11949590475019575,0.17521109479716854,0.3302387317887818,0.9323848657809787,0.07098929479010953,0.1984152473866384,0.8943720610116728,0.6922715996188743,0.4376670526252463,0.6722583869365575,0.17667914943096477,0.3327983495725098,0.9391789437810314,0.0696258772625822,0.19545791092462889,0.903615655112787,0.516905645015527,0.09083370052575361,0.31841279166048275,4.894545720011313e-05,0.000517905704011812,0.00016968736512671488,5.588572794982635e-09,3.348041495848933e-07,3.314449827892512e-08,0.10801085786694636,0.1801740049002891,0.30602118356937713,0.12644974213839047,Happy
22,0.5493292129141696,0.5132947475794787,0.7542053966116015,0.160394199074513,0.3150980295389241,0.881804635365733,0.04535195586140452,0.1871992704784751,0.8166010197062433,0.48144603568186556,0.45248566804277257,0.18146466950944906,0.16980464734649703,0.2706710262117955,1.0,0.06813670685825107,0.15301613501763253,1.0,0.7044641355211573,0.4716606969295143,0.4488919946742228,0.17924770870729118,0.2885906924153945,1.0,0.0709769327694984,0.1616028871189665,1.0,0.5168630591019374,0.0914057578907521,0.3194048328659194,4.180391154631159e-05,0.00047199482693669435,0.0002698617733307197,4.474628892063577e-09,2.834577985178139e-07,7.97437999489169e-08,0.07305000607060323,0.13210712625981855,0.3150328747227313,0.12506750863828864,Happy
23,0.6234580979650106,0.43970455094065874,0.469084236492305,0.15301740058229824,0.5045047894261955,0.7131185841742421,0.042301865859752354,0.35635638371393497,0.5851324189791656,0.4630892574022565,0.6081840039956532,0.464555655758489,0.10011809410270209,0.3934151354559145,0.5409971478141176,0.03514220229848188,0.25118638854260833,0.39126979552350527,0.5697449633322501,0.590347807773304,0.4704423128931951,0.10472860260395071,0.41325397215483284,0.5534332447671281,0.03572598738198792,0.2632760442084051,0.39956420540938414,0.5159998707156996,0.08890788503614663,0.3170242035203202,9.310588174442092e-05,0.0013543399987245444,8.94893067738677e-05,1.4742119504368135e-08,2.0081942915214206e-06,1.0302979672150399e-08,0.08974517505779778,0.34860706148646026,0.3129845769727384,0.18903788493710982,Happy
24,0.5131814183486624,0.7598116201528797,0.5044939666683379,0.15952994496061085,0.39612811116540964,0.7658338724797267,0.04498980388012071,0.25436190937041686,0.6536430061561433,0.6028783192297474,0.4689447754560504,0.38444152169107465,0.13096884326893382,0.3192454837849618,0.5847972459607244,0.04888503544864185,0.18971856234027457,0.4383921042374635,0.7444287892891286,0.3685512069294951,0.4781327422180477,0.1283240365676542,0.32508640994748006,0.6038721981674183,0.04600341985747259,0.18937788127354002,0.4549429594979722,0.5162537358482044,0.09254293047056136,0.317195907541859,6.67038391696391e-05,0.0009423749376024996,0.00010896551818378029,8.800692748101526e-09,1.0091632887956134e-06,1.4667473431323222e-08,0.07957072372638606,0.1915659243721315,0.3213281949121318,0.18759002455962548,Happy
25,0.7157723932823524,0.4784927591594443,0.7782863191468081,0.15188821044297382,0.17658618842626625,0.5182487098014054,0.04184318395134237,0.09041400293166073,0.3620562830397899,0.6120499266120663,0.3957115446954486,0.6487532501548862,0.25147121007366435,0.3236407141219042,0.3856156856381163,0.11571774101955185,0.19317831586873233,0.24276392553017967,0.6701309945850825,0.4486857322831624,0.6502115824916859,0.25780658529830874,0.337603344365516,0.39164780788392145,0.11698908336831525,0.1992833299193726,0.2433105019138875,0.5166352638575888,0.09043993939065728,0.31596898897444353,2.344325492786333e-05,0.0005296939849778562,2.7435283694791712e-05,2.078925877270065e-09,3.4866815342841945e-07,1.456221375398185e-09,0.1130141836883082,0.07565249767301375,0.14298443267135028,0.18897912928172897,Happy
26,0.49412682462733915,0.7613303536355343,0.8609798676708614,0.2473378686877529,0.31448565056718947,0.5543540560946139,0.08830608361338776,0.18672132349119264,0.39980155263677114,0.5730038206385819,0.4447795862216218,0.36464298401646517,0.3644004891690989,0.45007656399632806,0.44427360311639086,0.19736195834451034,0.3025625170586498,0.2954052714585625,0.7031698532290167,0.43180277459544736,0.4508485485749694,0.37735987945006383,0.4782271183923611,0.46300189294369815,0.20444261413137807,0.32388805602920917,0.3082075335195954,0.5168666528907079,0.09491175546341686,0.31632673935725436,5.578674053870482e-05,0.007286161874118974,4.5505694983860146e-05,6.751335800404667e-09,5.4018463001778786e-05,3.2376557034657218e-09,0.14448145869869278,0.1844065564528822,0.208092570603781,0.25012440489031873,Happy
27,0.6068043348038394,0.24410549221493702,0.6619855188154408,0.059763305504076755,0.13791904960131735,0.5493250220074416,0.011760672424831623,0.0674554975610524,0.3944463256053425,0.5404263231226176,0.6569051613105094,0.3620531512957451,0.07894612514143323,0.21092124090238734,0.4380096420818488,0.026505240588327303,0.11172723697781771,0.28958591928477223,0.7122924222403682,0.4031935951542283,0.41245929384294244,0.08520045006246157,0.23177530411654865,0.44744443951479185,0.027839892560967056,0.12164278374001566,0.29351748424133584,0.5160623938835995,0.09013457796308942,0.31623882829478583,4.898860815723432e-05,0.004979396481906952,4.5606263322655066e-05,5.595613521492578e-09,2.5431643535085116e-05,3.2493974046609733e-09,0.05932212605134154,0.2218041472264365,0.25077968701453973,0.1876718979272072,Happy
28,0.8344893967455883,0.6079212026852447,0.8131078089517974,0.13130741413934913,0.18515793462771188,0.5187653670079,0.03386486935170136,0.09574342556016446,0.3625849040221968,0.5806163271466551,0.4780279650492053,0.43185124780096645,0.14144485505780438,0.2905790880456634,0.36608196891934697,0.053863934441724874,0.16771835767428156,0.2261547415823076,0.6420910533633084,0.5042244956089746,0.4443751991060058,0.14849928193128145,0.31198903680559065,0.38928640016478083,0.05544102689147798,0.1792205986798877,0.24127116039865334,0.5183956828421586,0.09050483866596404,0.3160055929014177,2.3744501740098916e-05,0.0007048450649286761,3.457517380887545e-05,2.1127926510846845e-09,5.873988846358035e-07,2.082052037555411e-09,0.17475257448270828,0.058846788877378736,0.2333753761254116,0.18885221289269594,Happy
29,0.4980147061268452,0.30995834293199037,0.5349431589296828,0.03492281662572444,0.2199448857808615,0.3358603659277681,0.006131298485873091,0.11826585814549792,0.1963144881152982,0.6313119790436837,0.3429365834256595,0.38067408538205405,0.03372987206969852,0.2287955178620911,0.1728175029408415,0.010224485198776398,0.12363279861922716,0.08662294491549084,0.6953757520567563,0.47119259833260796,0.4353874195763495,0.029326113925632374,0.2258661742542933,0.1789786083377113,0.008376626768044178,0.11771595741986388,0.08749248826112287,0.5154041011323367,0.09076281086316529,0.31539560799386873,5.117699401202391e-05,0.0013675326739451168,8.527001555025482e-06,5.957564674484488e-09,2.04579527916461e-06,2.913729111750094e-10,0.06548350960806588,0.1818204650698077,0.0740985263896934,0.18763001477357447,Happy
30,0.8753400305564906,0.5580918886737711,0.5586240614118485,0.2804865270353333,0.4123565203713125,0.7829537056314981,0.10808377689824453,0.2687483941459115,0.6766404749017019,0.5752866937858845,0.3877647804201521,0.46338731743962586,0.2718201827784091,0.1607276061531026,0.6659946119714528,0.12907071633844294,0.08033091693207442,0.531867994127679,0.6944249236376411,0.47299714153922706,0.4168194395503436,0.2825352062291784,0.18180794014248017,0.6914880451925438,0.13335242492084906,0.08979937430581683,0.5586702447664568,0.5156656989129814,0.08796985051394823,0.31552713111758696,0.00016277470579212114,0.00812381364972815,0.00465102991502296,3.7112864729078255e-08,6.703273376400988e-05,2.175079478430281e-05,0.7107030804210345,0.6042012947721703,0.96774982806566,0.687045513752326,Happy
31,0.5810841580299456,0.5618922324475111,0.4818240857042941,0.11875785262728981,0.42801442120575756,0.6858530647800953,0.029355108366531085,0.28292501307429974,0.5510614837472,0.5976465216576002,0.41977503812217193,0.46676570625433156,0.11418199055702331,0.3546859454159036,0.6246486436409897,0.041236865792038384,0.21827165959202283,0.48327626150149183,0.6819332261490421,0.46825309904896495,0.43991071225438827,0.12550528048557913,0.37910322712086414,0.6501607170565096,0.044732557752703114,0.23351138590485018,0.508552351620098,0.5166072399888135,0.09241774968973648,0.31458994642458177,0.00018515858620048598,0.001980515144272709,0.0035911000752583393,4.636071860874509e-08,4.1766669133581915e-06,1.2987758625131477e-05,0.2823227901165327,0.7124468786404246,0.9027971015363748,0.7502538253255476,Happy
32,0.7119473639380504,0.44492832998713555,0.525808157269541,0.1666005825196678,0.6372476886868905,0.9358213133238867,0.04799013026602506,0.5002508060300855,0.8982477300569075,0.5661705184144619,0.3712122765142136,0.4812918623689727,0.13689081140528234,0.4673485233868916,0.7874757381404648,0.051680099484595746,0.31898444600376863,0.6865652089281051,0.7000462527661906,0.4389962286379933,0.4205565775948836,0.1452522680408181,0.4970091306768922,0.810909718538447,0.05388168166538997,0.3423823823308891,0.7154453457437221,0.5190058140110339,0.097323068617552,0.3122617882399053,0.00021359322162085092,0.008228968292138086,0.008732976039861806,5.955334110478398e-08,6.876560838032363e-05,7.648686178494981e-05,0.31745802651337657,0.8608577826776537,0.9719444588872951,0.5001319095763879,Happy
33,0.669591649710243,0.6378073952588025,0.570131466193029,0.10390184059878019,0.30737851937300925,0.6906692213631231,0.02436431426525061,0.18120689380326652,0.557012102822604,0.6236006453564908,0.44231700265841634,0.3950481633648028,0.19378062543160443,0.2891808034783644,0.6131848211146904,0.08110817492863207,0.16667029058348212,0.4701684715726138,0.6963148743762022,0.4593460935258751,0.42842570274247804,0.19159948416766148,0.3082622619638963,0.6234898753719582,0.07760956386472476,0.17636918970194065,0.4773375685132841,0.5168678500848963,0.09473182979501991,0.3120081838555039,0.0002546694236964461,0.0030744682948763524,0.00981114686682645,8.146623939383102e-08,9.84657349535269e-06,9.650772983331544e-05,0.2798694196358084,0.9811191156324429,1.0,0.8752113198866251,Happy
34,0.4973702706811719,0.42889651705330367,0.60381185808067,0.06877718389271086,0.39107714615918315,0.6112074503617806,0.014064092820404508,0.24994792683552192,0.46254358174355353,0.6179426396491816,0.4636669592078651,0.4074379193988875,0.05952619641441977,0.17046977327910282,0.27251503552867323,0.019151525828228863,0.08618980776226061,0.15297723087023507,0.5975086836050657,0.33769496044292646,0.5016438511448865,0.06521597025837032,0.19158811375075402,0.2880728365556644,0.020350649546544565,0.09578901873649724,0.16038854164762964,0.5126330496904528,0.08806561755390899,0.315357526629548,0.00030470261742036935,0.003675953994710081,0.008907190580589365,1.1271561561763464e-07,1.398369601845646e-05,7.956442403205724e-05,0.3409716125887736,0.952132577602555,0.8908482579472631,0.7502238065812713,Happy
