time,x,y,z,qx,qy,qz,qw
1658417439.5921333,0.5453892949899264,-0.03389867048272212,0.5658646340127922,0.45910180562666486,0.5319645801740073,0.5259608995576911,0.47917048077598906
1658417439.5992653,0.5453578692845389,-0.03384671608273608,0.5659204707952614,0.4590294496732973,0.5319782427863867,0.5259688126317835,0.4792159447193402
1658417439.6095972,0.5453664609442357,-0.03385971143810901,0.5659065474644615,0.4590679739341356,0.5319624991920222,0.5259819337071692,0.479182115875637
1658417439.6199214,0.5453603333660363,-0.03384081193266604,0.5659070754007482,0.45904355716762085,0.5319771884452927,0.5259897019529307,0.47918067264467773
1658417439.6316028,0.5453593137450308,-0.033873535150418216,0.5659179061070574,0.45904344337751835,0.5319660892780665,0.525960018015822,0.47922568420224243
1658417439.6397557,0.5453469590893651,-0.03384084295389575,0.56593463824729,0.4590110040021421,0.5319810151291847,0.5259764608075814,0.4792221409987213
1658417439.6500661,0.5453673470337694,-0.033860451570195606,0.5659013198885343,0.4590329855442525,0.5319873254518,0.5259700138731683,0.47920115635005484
1658417439.6597278,0.5453543642136496,-0.03384996815867376,0.5659171781861893,0.45904973787206477,0.5319749192202377,0.5259770890863923,0.47919111556498584
1658417439.6705377,0.5453550181489155,-0.03385489745191275,0.5659187969831271,0.4590320506891596,0.5319827783092104,0.525977786870207,0.4791985681756964
1658417439.681167,0.545351225380722,-0.03384005233019434,0.5659322624378985,0.45903300775026074,0.5319672608975922,0.5259763616304947,0.47921644184523676
1658417439.6902869,0.5453480703334257,-0.03388732357603773,0.5659196492984258,0.45906513160571255,0.5319595517989676,0.5259517023865373,0.47922129225481486
1658417439.700054,0.5453527391221751,-0.03381995632148534,0.5659212509296226,0.45900470300364743,0.532000016633961,0.5259924882977445,0.4791894898433666
1658417439.7090187,0.5453508175709333,-0.033860811390557966,0.5659235820675146,0.45903353003035546,0.5319727117369482,0.525980239859194,0.479205633890894
1658417439.7198765,0.5453763298337232,-0.033895742488487174,0.5658830381965956,0.4590677671578474,0.5319749378462707,0.5259458138491212,0.4792081505512508
1658417439.7310593,0.5453693604668458,-0.03387774071147196,0.565902922418869,0.45906082992307984,0.5319644756740246,0.5259701383007896,0.47919971271594203
1658417439.7400806,0.5453611402070906,-0.03386234701357402,0.565905233160748,0.4590750473529994,0.5319630378509633,0.5259719899060881,0.4791856561839531
1658417439.7504313,0.54535135193505,-0.03384880909940531,0.5659333677432278,0.4590090152892783,0.5319758275139459,0.525964280191024,0.4792431729165864
1658417439.7626045,0.545376873169059,-0.03389718686689051,0.565885056612928,0.4590763922905371,0.5319631634751782,0.5259524780916497,0.4792056443075754
1658417439.770924,0.5453726814249062,-0.033886633388836296,0.5658997699960093,0.4590791336928327,0.5319447776074356,0.5259745751229341,0.47919917456968025
1658417439.7811964,0.5453509588143809,-0.03383958706972426,0.5659231708778784,0.4590262830378251,0.5319785173702126,0.5259805594207977,0.4792057800657807
1658417439.7897422,0.5453578826194352,-0.033878798595822296,0.5659108636174096,0.4590366961619595,0.5319761075822403,0.5259597549593131,0.4792213149490544
1658417439.800713,0.545360232129128,-0.033854880287317216,0.5659127648470439,0.459032780191638,0.5319810352369186,0.5259818548324245,0.4791953393396414
1658417439.810963,0.5453592994691226,-0.03384377545718677,0.5659179773263611,0.459042951007023,0.53197706976022,0.5259724354136838,0.4792003376095348
1658417439.8192697,0.5453685347287582,-0.03387191044619914,0.5659017813811223,0.45905139101982784,0.5319703058373068,0.5259747180827239,0.47919725588521744
1658417439.8304372,0.5453607616916124,-0.03387328736098228,0.5659151402571541,0.4590622076252272,0.5319564655570049,0.5259501641916623,0.4792292072371163
1658417439.841633,0.5453610219789933,-0.03386621743642557,0.5659103640006861,0.4590353172759361,0.5319770918258605,0.5259667172806154,0.4792139016962402
1658417439.8506167,0.5453710185609713,-0.033855572979900994,0.5658931056492187,0.459068552458856,0.5319754939923707,0.5259822914775237,0.4791667423631956
1658417439.8599179,0.5453658923777864,-0.033863646036598374,0.5659015779733243,0.45905931616421697,0.5319661317212716,0.5259800749767731,0.479188417714552
1658417439.8703673,0.5453594663575061,-0.03384576641112112,0.5659183728557929,0.4590265187379226,0.5319781808914814,0.5259788491116972,0.47920780506776844
1658417439.881032,0.5453642198530476,-0.03389407568022519,0.5659026451275223,0.459054582364845,0.5319640390800013,0.5259566946112295,0.47922093749037953
1658417439.8901215,0.545354189577407,-0.033883133146226624,0.5659171508309205,0.4590609498845131,0.5319553653937814,0.5259693019610805,0.47921062896650224
1658417439.900591,0.5453514436575095,-0.03383829716030166,0.5659255256072708,0.4590451801137663,0.5319658750971362,0.5259831337688361,0.4791988870366587
1658417439.9090366,0.5453468601813615,-0.03386837050881669,0.5659309032074904,0.45904356132655866,0.5319564654524465,0.5259631264732325,0.4792328424247159
1658417439.919889,0.5453601934528935,-0.03387719739743148,0.5659147352400395,0.4590423058758937,0.531970193337053,0.525961550502275,0.4792205360899339
1658417439.9325788,0.5453533980631389,-0.033858371933808466,0.5659136152828509,0.45904595313872754,0.5319794938170704,0.5259831006360884,0.4791830640896411
1658417439.9402473,0.5453541012354854,-0.03383984689576401,0.5659305470324217,0.4590090522233513,0.531985163451281,0.5259692374007541,0.4792273334783856
1658417439.9500892,0.5453760961413776,-0.03385945367989683,0.5658826810107579,0.45904918316439386,0.5319922858525366,0.5259695658585094,0.47918062462928007
1658417439.9596567,0.5453692580428309,-0.033870192878322054,0.565899319573238,0.45904194158540246,0.5319773196653078,0.5259602730129013,0.47921437628624314
1658417439.9702115,0.545348550182962,-0.03385766087347127,0.5659400013056856,0.4590267552097757,0.5319615631229311,0.5259673234010116,0.47923867547994076
1658417439.9842978,0.5453645383239966,-0.03386681137487122,0.5659083173571737,0.459036965915664,0.5319799801933006,0.525953556562097,0.4792235604977681
1658417439.9920192,0.5453644989375241,-0.03384903604765126,0.565918095292083,0.45903655877295124,0.5319658156285434,0.5259728943639381,0.47921845029899135
1658417440.000822,0.5453416351736144,-0.03385452394129912,0.5659360187160826,0.45903084091437996,0.531963370368938,0.5259724687477191,0.4792271087851631
1658417440.0101128,0.5453793641799487,-0.03386051908797838,0.5658750761837963,0.459061446381903,0.5319903855301691,0.5259876014528282,0.4791511883185911
1658417440.0198083,0.5453459676378172,-0.033827714413770395,0.5659388791093574,0.4589873727078929,0.5319955749574502,0.5259802660945201,0.47922443552007593
1658417440.031017,0.5453749633795104,-0.033853764448724954,0.5658821325414981,0.45906056791259997,0.5319911733819449,0.5259904359707397,0.47914804361363494
1658417440.0395737,0.54534832088738,-0.03386185089661353,0.5659323721000444,0.45901582645527494,0.5319727913072191,0.5259702896299626,0.4792334241254048
1658417440.0505111,0.5453640842461478,-0.033862655069677956,0.5659054523070818,0.459035503556445,0.5319758570524891,0.5259750554693443,0.47920594217097423
1658417440.0608249,0.5453496873472137,-0.03384065705382668,0.5659352381807813,0.4590206779449736,0.5319697065638583,0.5259849698004064,0.47921608910945884
1658417440.0704062,0.5453468221288671,-0.03383849947496534,0.5659322225923471,0.45901398373207347,0.5319869218117432,0.525981313513808,0.47920740352582963
1658417440.0808196,0.5453507098658463,-0.0338303039198022,0.5659327539348522,0.45900537520900747,0.5319808195224972,0.5259792396088292,0.4792246995824904
1658417440.0906234,0.545357078392919,-0.033871224025632064,0.5659223246701245,0.4590378831446799,0.5319653962401684,0.5259562190673363,0.4792359488451216
1658417440.1000352,0.5453648632296448,-0.03387682434252085,0.565913081854421,0.4590562499172416,0.5319616255678438,0.5259584926110807,0.47922004589271516
1658417440.1116538,0.545359618238981,-0.03382903881992691,0.5659164066179091,0.45901147746291754,0.5319969204743084,0.5259795835020661,0.47920060298600947
1658417440.120091,0.5453626349567147,-0.033869319723624364,0.5659214220633714,0.4590463789776953,0.5319530539243443,0.5259787677691534,0.4792167632961859
1658417440.1305504,0.5453685767696494,-0.03387612274960668,0.5658985222667915,0.4590572462609613,0.5319682702421246,0.5259682569627663,0.4792009983070304
1658417440.1402433,0.5453738643523887,-0.033851480453632364,0.5658900331776685,0.45906279056896854,0.5319781091811132,0.5259920536142615,0.4791586430419164
1658417440.150438,0.5453639056446578,-0.03383099666379761,0.5659074846535307,0.4590256162694032,0.5319931178917698,0.525995711840125,0.4791735773705475
1658417440.1602988,0.5453683493857239,-0.03385702805519423,0.5659061798230535,0.45905042079437475,0.5319698196869095,0.5259763219058631,0.4791969646243227
1658417440.1709027,0.545356862975067,-0.033859194291353284,0.5659263757547228,0.45902957220462426,0.53197299298371,0.525969556874093,0.4792208382565008
1658417440.1812918,0.5453627870964779,-0.033858885244775636,0.5659155475787557,0.4590181070220931,0.5319830379526111,0.5259695880743327,0.47922063517494934
1658417440.189288,0.5453740824175778,-0.03384691223014722,0.5659013394934823,0.45905529095977793,0.5319682864588267,0.5259946905128956,0.47917383859736784
1658417440.1996298,0.5452857831646819,-0.03366472013468019,0.5660410608023978,0.4588865457037317,0.5320103157413271,0.5260059050541372,0.47927648592966465
